"uniprotkb_canonical_ac","uniprotkb_isoform_ac","transcript_id","peptide_id","chromosome_id","start_pos","end_pos","strand"
"Q8N9R8-1","Q8N9R8-2","ENST00000373549","ENSP00000362650","9","125143437","124952810","1"
"Q8N9R8-1","Q3SXZ0-1","ENST00000477186","ENSP00000419576","9","125143437","124971692","1"
"Q8N9R8-1","H7C5A3-1","ENST00000494102","ENSP00000419358","9","124976186","124974254","1"
"Q8N9R8-1","Q8N9R8-1","ENST00000336505","ENSP00000336756","9","125143437","124952810","1"
"Q96P31-1","Q96P31-1","ENST00000368184","ENSP00000357167","1","157700489","157678713","1"
"Q96P31-1","Q96P31-2","ENST00000477837","ENSP00000433430","1","157700489","157678713","1"
"Q96P31-1","Q96P31-3","ENST00000492769","ENSP00000435487","1","157700489","157678713","1"
"Q96P31-1","Q96P31-6","ENST00000368186","ENSP00000357169","1","157700489","157676715","1"
"Q96P31-1","R4GNJ6-1","ENST00000496769","ENSP00000473680","1","157700489","157697216","1"
"P40238-1","Q5JUY5-1","ENST00000413998","ENSP00000414004","1","43337849","43352769","0"
"Q8N9R6-1","G3V5I9-1","ENST00000524205","ENSP00000452374","17","15440238","15438160","1"
"Q8N9R6-1","Q8N9R6-1","ENST00000619038","ENSP00000482523","17","15440238","15437776","1"
"Q96JY6-1","C9JSR2-1","ENST00000456545","ENSP00000401992","8","22580605","22589683","0"
"P21506-1","F8WD46-1","ENST00000402932","ENSP00000384893","12","133144493","133156965","0"
"P21506-1","F5GZ75-1","ENST00000536877","ENSP00000441339","12","133144493","133151864","0"
"P21506-1","P21506-1","ENST00000426665","ENSP00000393814","12","133144493","133156965","0"
"P21506-1","F5H0R3-1","ENST00000538918","ENSP00000445997","12","133144493","133151123","0"
"P21506-1","F5H311-1","ENST00000540609","ENSP00000438232","12","133144493","133151135","0"
"P40855-1","B7Z8B3-1","ENST00000532643","ENSP00000435915","1","160285124","160280197","1"
"P24752-1","E9PRQ6-1","ENST00000531813","ENSP00000435965","11","108121607","108138986","0"
"P24752-1","P24752-1","ENST00000265838","ENSP00000265838","11","108121607","108147387","0"
"P24752-1","P24752-2","ENST00000299355","ENSP00000299355","11","108121607","108136120","0"
"P24752-1","H0YEL7-1","ENST00000528370","ENSP00000436096","11","108133894","108139064","0"
"P24752-1","A0A5F9ZHD4-1","ENST00000672367","ENSP00000500209","11","108121607","108147387","0"
"P24752-1","A0A5F9ZHH9-1","ENST00000672580","ENSP00000500366","11","108121607","108141616","0"
"P24752-1","A0A5F9ZHJ0-1","ENST00000672284","ENSP00000500444","11","108134253","108147387","0"
"P24752-1","A0A5F9ZHJ7-1","ENST00000672031","ENSP00000500463","11","108121607","108146206","0"
"P24752-1","A0A5F9ZHL1-1","ENST00000672354","ENSP00000500490","11","108121607","108147387","0"
"P24752-1","A0A5F9ZHL7-1","ENST00000672008","ENSP00000500499","11","108121607","108138901","0"
"P24752-1","A0A5F9ZI66-1","ENST00000672907","ENSP00000500928","11","108121607","108147387","0"
"Q9C0C6-1","G3V405-1","ENST00000554658","ENSP00000451522","14","77105709","77113520","0"
"Q5SZD4-1","F5GXQ5-1","ENST00000545705","ENSP00000440029","6","49511991","49526515","0"
"Q9Y2S7-1","B4DEM9-1","ENST00000618887","ENSP00000477665","17","28357448","28348120","1"
"Q9H9P8-1","C9JVN9-1","ENST00000261699","ENSP00000261699","14","50312150","50237599","1"
"A6QL63-1","H0YHR1-1","ENST00000550706","ENSP00000447606","12","107319898","107610319","0"
"A6QL63-1","A6QL63-1","ENST00000280758","ENSP00000280758","12","107318941","107657715","0"
"A6QL63-1","A6QL63-2","ENST00000420571","ENSP00000413889","12","107318941","107657715","0"
"A6QL63-1","A6QL63-3","ENST00000490090","ENSP00000447319","12","107318941","107649304","0"
"A6QL63-1","A6QL63-4","ENST00000494235","ENSP00000448322","12","107640337","107657715","0"
"A6QL63-1","A6QL63-5","ENST00000357167","ENSP00000349690","12","107580907","107657715","0"
"A6QL63-1","C9JV03-1","ENST00000415943","ENSP00000407416","12","107320599","107610355","0"
"Q8IV77-1","Q8IV77-1","ENST00000379936","ENSP00000369268","11","6239207","6244406","0"
"Q8IV77-1","B4DYQ8-1","ENST00000533426","ENSP00000433399","11","6239442","6241881","0"
"Q8IV76-1","Q8IV76-1","ENST00000370357","ENSP00000359382","X","151601554","151676140","0"
"Q12887-1","A0A590UJJ5-1","ENST00000670279","ENSP00000499450","17","14069606","14209525","0"
"Q86VV8-1","A0A7I2V670-1","ENST00000677824","ENSP00000504646","18","70149037","70004154","1"
"P09668-1","A0A7I2V673-1","ENST00000677207","ENSP00000504828","15","78935727","78922133","1"
"Q13191-1","A0A2R8YFD4-1","ENST00000643322","ENSP00000496352","3","105869388","105672461","1"
"P49841-1","A0A7I2V675-1","ENST00000677046","ENSP00000504697","3","119905852","119866590","1"
"O14964-1","A0A7I2V674-1","ENST00000678893","ENSP00000504821","17","81688704","81690728","0"
"Q8NF91-1","F5GXQ8-1","ENST00000367248","ENSP00000356217","6","152628331","152435922","1"
"P58107-1","A0A075B730-1","ENST00000568225","ENSP00000456124","8","143873178","143857990","1"
"Q8NHV5-1","A0A075B731-1","ENST00000569656","ENSP00000456262","16","22008302","22083698","0"
"Q3ZCM7-1","A0A075B736-1","ENST00000568866","ENSP00000457062","10","49238","47060","1"
"P16284-1","A0A075B737-1","ENST00000569967","ENSP00000457218","17","64390665","64375340","1"
"A0A075B734-1","A0A075B734-1","ENST00000561882","ENSP00000456868","2","94588522","94604570","0"
"Q3ZCM7-1","A0A075B735-1","ENST00000562809","ENSP00000456899","10","49238","48058","1"
"P02144-1","B0QYF8-1","ENST00000443033","ENSP00000403351","22","35617257","35607333","1"
"O60486-1","F8W1K6-1","ENST00000549217","ENSP00000446781","12","94254537","94300960","0"
"Q9Y2R4-1","A0A087WTD6-1","ENST00000632030","ENSP00000487638","17","37647982","37636845","1"
"P17014-1","H9KV98-1","ENST00000394917","ENSP00000378375","7","6705173","6697375","1"
"Q9Y2T1-1","A0A087WXP8-1","ENST00000611991","ENSP00000481191","17","65558620","65528617","1"
"Q7Z4L5-1","H9KV93-1","ENST00000392695","ENSP00000376460","2","165890641","165874757","1"
"Q96B36-1","H9KV91-1","ENST00000391830","ENSP00000375706","19","49873295","49872972","1"
"Q9Y566-1","H9KV90-1","ENST00000391814","ENSP00000375690","19","50716919","50661968","1"
"P27918-1","C9J7V5-1","ENST00000469388","ENSP00000418258","X","47627639","47626807","1"
"P27918-1","P27918-1","ENST00000396992","ENSP00000380189","X","47629844","47624278","1"
"P27918-1","E9PAQ1-1","ENST00000377005","ENSP00000366204","X","47629844","47626057","1"
"Q99750-1","B1AKB7-1","ENST00000419164","ENSP00000393881","6","41638750","41653527","0"
"O43617-1","A0A087WYS5-1","ENST00000616074","ENSP00000482052","1","36149378","36137206","1"
"Q96M83-1","A0A096LNG8-1","ENST00000302316","ENSP00000303710","10","32567836","32686000","0"
"Q92995-1","A0A7P0TAU4-1","ENST00000681128","ENSP00000506433","3","179701008","179706935","0"
"Q9Y592-1","A0A0A0MS84-1","ENST00000397807","ENSP00000380909","12","94403199","94312921","1"
"Q9UN36-1","A0A0A0MS87-1","ENST00000397856","ENSP00000380954","14","21023315","21017599","1"
"O15078-1","A0A0A0MS86-1","ENST00000397838","ENSP00000380938","12","88141307","88117033","1"
"P43699-1","A0A7P0P5T6-1","ENST00000522719","ENSP00000429519","14","36520129","36519585","1"
"Q9BXJ2-1","A0A0A0MS83-1","ENST00000397700","ENSP00000380812","4","15340195","15442361","0"
"Q02223-1","H3BMB5-1","ENST00000562385","ENSP00000454314","16","11965350","11967592","0"
"Q02223-1","Q02223-1","ENST00000053243","ENSP00000053243","16","11965325","11967844","0"
"Q02223-1","Q02223-2","ENST00000396495","ENSP00000379753","16","11965325","11967844","0"
"Q9BYZ2-1","Q9BYZ2-1","ENST00000307144","ENSP00000302393","15","59206941","59208083","0"
"Q6NW29-1","D6R9C7-1","ENST00000506467","ENSP00000422970","4","183655961","183651280","1"
"Q6NW29-1","E7EV43-1","ENST00000512740","ENSP00000423598","4","183651243","183641439","1"
"Q6NW29-1","Q6NW29-1","ENST00000326397","ENSP00000388920","4","183658952","183641439","1"
"Q6NW29-1","D6RCM5-1","ENST00000510702","ENSP00000427164","4","183658952","183651297","1"
"Q6NW29-1","Q6NW29-2","ENST00000510968","ENSP00000426329","4","183651061","183641439","1"
"Q6NW29-1","D6RDH6-1","ENST00000514322","ENSP00000420945","4","183658952","183651078","1"
"Q6NW29-1","K4DI92-1","ENST00000327570","ENSP00000332177","4","183658952","183641439","1"
"O43402-1","M0R1B0-1","ENST00000595980","ENSP00000471751","16","85781258","85779711","1"
"O43402-1","O43402-1","ENST00000253457","ENSP00000253457","16","85799295","85779711","1"
"O43402-1","O43402-2","ENST00000435200","ENSP00000391730","16","85799295","85781211","1"
"P42330-1","S4R3D5-1","ENST00000602997","ENSP00000474188","10","5077963","5099413","0"
"Q15075-1","F8VUZ7-1","ENST00000553019","ENSP00000449682","12","92929066","92879352","1"
"O43405-1","G3V5X3-1","ENST00000555881","ENSP00000452569","14","30874939","30885620","0"
"O43405-1","G3V5G6-1","ENST00000553772","ENSP00000452343","14","30874939","30880452","0"
"O43405-1","H0YJW4-1","ENST00000468826","ENSP00000452284","14","30880587","30889789","0"
"O43405-1","H0YJJ0-1","ENST00000557065","ENSP00000451629","14","30877574","30879432","0"
"O43405-1","G3V5V4-1","ENST00000556908","ENSP00000452541","14","30874939","30880732","0"
"O43405-1","O43405-1","ENST00000643575","ENSP00000494838","14","30874939","30889788","0"
"O43405-1","O43405-2","ENST00000475087","ENSP00000451528","14","30874939","30894917","0"
"O43405-1","A0A2R8Y3T0-1","ENST00000555117","ENSP00000493569","14","30874939","30894917","0"
"O43405-1","A0A2U3TZE7-1","ENST00000216361","ENSP00000216361","14","30874939","30889788","0"
"O43405-1","G3V4C4-1","ENST00000460581","ENSP00000451713","14","30878908","30889788","0"
"O94830-1","E9PPH8-1","ENST00000533100","ENSP00000432678","8","38232995","38234584","0"
"O43426-1","C9JFZ1-1","ENST00000382499","ENSP00000371939","21","32728040","32634867","1"
"P11586-1","F5H2F4-1","ENST00000545908","ENSP00000438588","14","64388428","64459932","0"
"Q96J94-1","F5H2F7-1","ENST00000633042","ENSP00000488197","12","130342592","130346569","0"
"Q9Y6K9-1","A0A087WV30-1","ENST00000615186","ENSP00000479144","X","154558535","154561763","0"
"P0C7L1-1","P0C7L1-1","ENST00000434006","ENSP00000407497","3","48328341","48306995","1"
"Q9BQC3-1","E9PLL2-1","ENST00000492306","ENSP00000433273","1","43970176","43970945","0"
"Q14980-1","F5H2F3-1","ENST00000537930","ENSP00000438589","11","72035943","72019601","1"
"P54687-1","F5H2F2-1","ENST00000546285","ENSP00000438593","12","24948932","24878536","1"
"Q52LR7-1","E9PBA8-1","ENST00000409654","ENSP00000387097","2","148645018","148691591","0"
"Q52LR7-1","C9J1X4-1","ENST00000397424","ENSP00000380569","2","148690274","148761808","0"
"Q52LR7-1","Q52LR7-1","ENST00000258484","ENSP00000258484","2","148645018","148786374","0"
"Q52LR7-1","H7C0K5-1","ENST00000449013","ENSP00000395431","2","148690214","148691838","0"
"Q52LR7-1","E7ETK1-1","ENST00000457184","ENSP00000415543","2","148645090","148754019","0"
"P48454-1","G3V111-1","ENST00000518852","ENSP00000429379","8","22441410","22522784","0"
"Q9NRA0-1","E9PCV4-1","ENST00000340932","ENSP00000341091","19","48627799","48629770","0"
"Q5TAT6-1","A0A669KBB8-1","ENST00000673977","ENSP00000501216","10","69930473","69957042","0"
"Q8TC41-1","H3BM17-1","ENST00000432158","ENSP00000404282","6","125045303","125046659","0"
"Q8TC41-1","Q8TC41-1","ENST00000521654","ENSP00000428698","6","124962545","125082934","0"
"Q8TC41-1","H0YB95-1","ENST00000519565","ENSP00000429012","6","124963308","125045227","0"
"Q8TC41-1","Q8TC41-2","ENST00000359704","ENSP00000352734","6","125009277","125082894","0"
"Q8TC41-1","E5RFY6-1","ENST00000368414","ENSP00000357399","6","125076690","125082934","0"
"Q8TC41-1","H0YKH8-1","ENST00000560949","ENSP00000452812","6","124963328","125082894","0"
"A9YTQ3-1","G3V143-1","ENST00000515206","ENSP00000430842","5","343903","367980","0"
"A0A1B0GUI7-1","Q6XYD6-1","ENST00000599836","ENSP00000489991","9","134029294","134029668","0"
"Q6IQ55-1","A0A0B4J292-1","ENST00000567274","ENSP00000457489","15","42878617","42777006","1"
"Q8N8U2-1","A0A0B4J291-1","ENST00000563890","ENSP00000455111","16","80804173","80604391","1"
"P61236-1","A0A0B4J290-1","ENST00000562641","ENSP00000456825","16","30095482","30094762","1"
"Q9BRA0-1","A0A0B4J297-1","ENST00000575208","ENSP00000459449","17","7857123","7856734","1"
"Q15370-1","A0A0B4J296-1","ENST00000572954","ENSP00000458443","16","2777239","2772043","1"
"Q9UL33-1","A0A0B4J294-1","ENST00000568583","ENSP00000457728","16","88857151","88860956","0"
"A8MZ97-1","F8VY72-1","ENST00000398622","ENSP00000381621","2","61157878","61159338","0"
"P26717-1","A0A087WV37-1","ENST00000619500","ENSP00000479152","12","10434250","10431120","1"
"Q96JM7-1","E9PLL7-1","ENST00000528385","ENSP00000433257","6","130042700","130052979","0"
"Q8N5S9-1","Q8N5S9-1","ENST00000348335","ENSP00000323118","17","3885687","3862214","1"
"Q8N5S9-1","Q8N5S9-2","ENST00000158166","ENSP00000158166","17","3885687","3865907","1"
"Q8N5S9-1","J3KPJ3-1","ENST00000381769","ENSP00000371188","17","3890730","3862214","1"
"Q9BWS9-1","E9PPH0-1","ENST00000534254","ENSP00000432697","11","904816","900939","1"
"Q05D60-1","E9PLL9-1","ENST00000530273","ENSP00000433254","11","93332260","93352432","0"
"Q6J4K2-1","Q6J4K2-2","ENST00000546737","ENSP00000450081","12","113332878","113299780","1"
"Q6J4K2-1","A0A0B4J252-1","ENST00000550047","ENSP00000447585","12","113306531","113299780","1"
"Q6J4K2-1","Q6J4K2-1","ENST00000202831","ENSP00000202831","12","113332878","113299780","1"
"Q6J4K2-1","F8VR99-1","ENST00000549181","ENSP00000448703","12","113332878","113320332","1"
"Q6J4K2-1","F8VTU4-1","ENST00000549372","ENSP00000447972","12","113332878","113321196","1"
"Q6J4K2-1","H0YI75-1","ENST00000550672","ENSP00000448758","12","113320878","113302655","1"
"Q6J4K2-1","F8VW44-1","ENST00000549069","ENSP00000449519","12","113306663","113299780","1"
"Q6J4K2-1","F8W134-1","ENST00000552613","ENSP00000447502","12","113332878","113321320","1"
"Q6J4K2-1","F8VWW9-1","ENST00000548186","ENSP00000449448","12","113332878","113320877","1"
"Q9UDV6-1","H7C5A9-1","ENST00000481584","ENSP00000419419","7","149250443","149253768","0"
"Q9UDV6-1","Q9UDV6-1","ENST00000335870","ENSP00000338572","7","149239779","149254412","0"
"Q9UDV6-1","H7C589-1","ENST00000488917","ENSP00000419261","7","149250710","149251318","0"
"O43586-1","H0YLM9-1","ENST00000558407","ENSP00000453268","15","76994790","77025580","0"
"Q8NEZ4-1","A0A7P0TA60-1","ENST00000680969","ENSP00000505951","7","152235933","152162117","1"
"Q13303-1","A0A590UJJ4-1","ENST00000653262","ENSP00000499434","1","6040569","6097528","0"
"Q9UL45-1","H3BML5-1","ENST00000568963","ENSP00000454438","15","45587444","45603150","0"
"P06400-1","A0A2R8YFL6-1","ENST00000646097","ENSP00000496556","13","48303913","48333061","0"
"Q96A49-1","Q96A49-1","ENST00000380155","ENSP00000369500","X","16719725","16760356","0"
"Q86XR2-1","M0QZV9-1","ENST00000599124","ENSP00000470798","19","17527341","17551895","0"
"Q86XR2-1","Q86XR2-1","ENST00000335393","ENSP00000335040","19","17523439","17553560","0"
"Q86XR2-1","Q86XR2-2","ENST00000595684","ENSP00000470106","19","17523439","17549682","0"
"Q86XR2-1","Q86XR2-3","ENST00000332386","ENSP00000333447","19","17523439","17551895","0"
"Q86XR2-1","Q86XR2-6","ENST00000449408","ENSP00000394929","19","17539365","17553560","0"
"Q86XR2-1","M0R0A8-1","ENST00000600871","ENSP00000471117","19","17527341","17551895","0"
"Q86XR2-1","M0R0E0-1","ENST00000601861","ENSP00000471168","19","17527341","17553560","0"
"Q86XR2-1","M0QXK3-1","ENST00000599164","ENSP00000469225","19","17527341","17551895","0"
"Q86XR2-1","M0QX95-1","ENST00000600519","ENSP00000468994","19","17527341","17545354","0"
"P15260-1","A0A2R8YFL3-1","ENST00000644894","ENSP00000495272","6","137207039","137198034","1"
"Q86XR5-1","Q86XR5-1","ENST00000393140","ENSP00000376848","14","93787718","93721447","1"
"Q86XR5-1","Q86XR5-2","ENST00000627063","ENSP00000486875","14","93787718","93725994","1"
"Q96A47-1","H0YN25-1","ENST00000558656","ENSP00000453837","15","76336884","76341186","0"
"Q96A47-1","Q96A47-1","ENST00000290759","ENSP00000290759","15","76336884","76341832","0"
"Q96A46-1","X6RFA8-1","ENST00000434701","ENSP00000399102","10","99620147","99610852","1"
"Q96A46-1","Q96A46-1","ENST00000370495","ENSP00000359526","10","99620335","99610852","1"
"Q96A44-1","H0Y8T2-1","ENST00000508126","ENSP00000422034","3","141066638","141132297","0"
"Q96A44-1","Q96A44-1","ENST00000310546","ENSP00000311609","3","141066105","141147266","0"
"Q5TC12-1","H0YEW4-1","ENST00000526821","ENSP00000436690","1","46665372","46635779","1"
"Q5TC12-1","A8MRA7-1","ENST00000329231","ENSP00000330685","1","46668391","46635779","1"
"Q5TC12-1","I3L448-1","ENST00000576409","ENSP00000460964","1","46668391","46635779","1"
"Q5TC12-1","H0YD21-1","ENST00000534216","ENSP00000432771","1","46658727","46635778","1"
"Q5TC12-1","Q5TC12-1","ENST00000574428","ENSP00000459167","1","46668322","46635779","1"
"Q5TC12-1","Q5TC12-2","ENST00000542495","ENSP00000443588","1","46658162","46635779","1"
"Q5TC12-1","Q5TC12-3","ENST00000532925","ENSP00000435732","1","46665648","46635779","1"
"Q5TC12-1","H0YCA6-1","ENST00000492233","ENSP00000431258","1","46645256","46633768","1"
"Q5TC12-1","H0YDD6-1","ENST00000487193","ENSP00000433437","1","46668179","46663898","1"
"Q5TC12-1","E9PPX6-1","ENST00000529214","ENSP00000436267","1","46665648","46663900","1"
"Q7KYR7-2","Q7KYR7-2","ENST00000312541","ENSP00000312158","6","26458637","26468546","0"
"Q7KYR7-2","Q7KYR7-4","ENST00000429381","ENSP00000416945","6","26458637","26467738","0"
"Q7KYR7-2","Q7KYR7-5","ENST00000541522","ENSP00000443909","6","26459582","26468546","0"
"Q7KYR7-2","Q7KYR7-6","ENST00000469185","ENSP00000419043","6","26458637","26476129","0"
"Q86XR7-1","Q86XR7-1","ENST00000427199","ENSP00000415139","5","115581256","115580552","1"
"Q9BSU1-1","J3QRI8-1","ENST00000569277","ENSP00000464242","16","67146284","67147482","0"
"Q9BSU1-1","Q9BSU1-1","ENST00000569600","ENSP00000455182","16","67110176","67147128","0"
"Q9BSU1-1","H3BSG0-1","ENST00000563853","ENSP00000456688","16","67110176","67144374","0"
"Q9BSU1-1","H3BS58-1","ENST00000569914","ENSP00000456549","16","67110176","67140072","0"
"Q9BSU1-1","H3BRA5-1","ENST00000566026","ENSP00000456154","16","67110176","67134385","0"
"P55822-1","C9JX40-1","ENST00000440288","ENSP00000401572","21","39462474","39511706","0"
"Q8NDC4-1","G3V1L7-1","ENST00000478953","ENSP00000441070","10","97619653","97616396","1"
"Q8NDC4-1","Q8NDC4-1","ENST00000307450","ENSP00000307636","10","97619653","97616266","1"
"Q8NDC4-1","Q8WVZ3-1","ENST00000370635","ENSP00000359669","10","97619653","97619516","1"
"Q9H0J4-1","E9PPH7-1","ENST00000524722","ENSP00000432679","17","76307565","76290058","1"
"Q8NDC0-1","Q8NDC0-1","ENST00000395468","ENSP00000378851","14","55061684","55064624","0"
"Q14CW9-1","K7ENZ2-1","ENST00000590169","ENSP00000467153","17","44198070","44196942","1"
"Q8NCC3-1","B4DPU0-1","ENST00000444212","ENSP00000393610","16","68245427","68259654","0"
"A2RTX5-1","B7ZLP8-1","ENST00000539112","ENSP00000439899","15","101724387","101655983","1"
"Q9NUE0-1","E9PJS3-1","ENST00000534643","ENSP00000435510","1","26832517","26851174","0"
"Q9NUE0-1","Q9NUE0-1","ENST00000374142","ENSP00000363257","1","26826805","26853840","0"
"Q9NUE0-1","H0YEN1-1","ENST00000488397","ENSP00000436203","1","26850362","26856225","0"
