"uniprotkb_canonical_ac","uniprotkb_isoform_ac","transcript_id","peptide_id","chromosome_id","start_pos","end_pos","strand"
"P07101-1","H0Y677-1","ENST00000412076.1","ENSP00000403546.1","11","2168106","2165679","1"
"P07101-1","P07101-2","ENST00000381175.5","ENSP00000370567.1","11","2171786","2164236","1"
"P07101-1","P07101-6","ENST00000333684.9","ENSP00000328814.6","11","2171786","2164236","1"
"P07101-1","H0Y670-1","ENST00000416223.5","ENSP00000403440.1","11","2168106","2167435","1"
"P07101-1","P07101-3","ENST00000352909.8","ENSP00000325951.4","11","2171786","2164236","1"
"P07101-1","F8W8M5-1","ENST00000324155.8","ENSP00000325831.3","11","2171786","2169654","1"
"P07101-1","P07101-1","ENST00000381178.5","ENSP00000370571.1","11","2171786","2164236","1"
"P07101-1","E7EQI0-1","ENST00000381168.7","ENSP00000370560.3","11","2171786","2169654","1"
"Q9UKY4-1","A0A804HLA4-1","ENST00000682973.1","ENSP00000508268.1","14","77280463","77279824","1"
"Q2PZI1-1","H7C1I8-1","ENST00000446375.1","ENSP00000400510.1","7","34973605","34945684","1"
"Q8TDC3-1","J3KNK0-1","ENST00000326848.7","ENSP00000320853.7","19","55302755","55312065","0"
"Q9UIF8-1","H7C1I6-1","ENST00000426648.1","ENSP00000400505.1","2","159347593","159336960","1"
"Q5VZL5-1","H7C1I7-1","ENST00000457946.1","ENSP00000400506.1","1","35361705","35419676","0"
"Q00887-1","H7C1I4-1","ENST00000418820.6","ENSP00000400484.2","19","43269431","43212462","1"
"Q969F0-1","H7C1I5-1","ENST00000417321.1","ENSP00000400493.1","X","151716144","151721932","0"
"P48029-1","H7C1I2-1","ENST00000413787.1","ENSP00000400463.1","X","153693054","153694576","0"
"Q9NZC9-1","H7C1I3-1","ENST00000445153.1","ENSP00000400473.1","2","216428776","216447060","0"
"Q96K37-1","H7C1I0-1","ENST00000436553.6","ENSP00000400435.2","19","16572304","16553682","1"
"Q8WTW3-1","J3KSY3-1","ENST00000582973.1","ENSP00000462709.1","17","73206741","73206818","0"
"Q12830-1","J3KSY0-1","ENST00000577837.1","ENSP00000462703.1","17","67975802","67982167","0"
"Q8TCD5-1","J3KSY6-1","ENST00000582160.5","ENSP00000462712.1","17","75131197","75130491","1"
"Q8WXX7-1","A0A2R8Y6Q9-1","ENST00000644949.1","ENSP00000495704.1","7","70766234","70777135","0"
"O95153-1","J3KSY4-1","ENST00000582679.1","ENSP00000462710.1","17","58310740","58306342","1"
"Q8NCN5-1","H3BV59-1","ENST00000563930.5","ENSP00000457961.1","16","70146193","70156612","0"
"P15621-1","M0R160-1","ENST00000600003.5","ENSP00000471655.1","19","12294694","12242811","1"
"Q9NZB8-1","Q9NZB8-4","ENST00000373181.8","ENSP00000362277.4","6","39925834","39904261","1"
"Q9NZB8-1","Q9NZB8-5","ENST00000373188.6","ENSP00000362284.2","6","39934417","39909050","1"
"Q9NZB8-1","Q9NZB8-7","ENST00000373195.7","ENSP00000362291.3","6","39925834","39906360","1"
"Q9NZB8-1","F8WCK1-1","ENST00000487924.1","ENSP00000418315.1","6","39934417","39927285","1"
"Q9NZB8-1","Q9NZB8-1","ENST00000340692.10","ENSP00000344794.5","6","39934417","39906360","1"
"Q8TCE9-1","M0R163-1","ENST00000601802.1","ENSP00000471660.1","19","39704502","39709312","0"
"Q9Y653-1","H3BV52-1","ENST00000569101.5","ENSP00000457953.1","16","57650288","57653312","0"
"Q9P2J9-1","H3BV50-1","ENST00000561704.1","ENSP00000457951.1","16","66884285","66884593","0"
"Q969N2-1","A0A1W2PPI8-1","ENST00000638489.1","ENSP00000491566.1","20","45416157","45420632","0"
"P01920-1","B4DJG1-1","ENST00000473366.5","ENSP00000435178.1","HSCHR6_MHC_MANN_CTG1","4084432","4079538","1"
"P78508-1","A0A1W2PPI0-1","ENST00000509700.2","ENSP00000491416.1","1","160042504","159999422","1"
"Q86SG7-1","C9J4J0-1","ENST00000409679.5","ENSP00000386381.1","2","99254260","99243973","1"
"P09493-1","H7BYY1-1","ENST00000404484.9","ENSP00000384315.4","15","63048576","63071169","0"
"Q6NUM9-1","H7BZ81-1","ENST00000429806.5","ENSP00000388202.1","2","85350891","85343720","1"
"Q00169-1","I3L4U7-1","ENST00000573056.1","ENSP00000461539.1","17","1559593","1543020","1"
"P20472-1","B8ZZ19-1","ENST00000628345.1","ENSP00000487336.1","HSCHR22_1_CTG5","37792","34434","1"
"Q02880-1","H7BZ82-1","ENST00000413971.5","ENSP00000388216.1","3","25618849","25615573","1"
"O60229-1","A0A804HJZ3-1","ENST00000682890.1","ENSP00000507706.1","3","124094838","124162234","0"
"Q96P56-1","H7BZ89-1","ENST00000450810.5","ENSP00000388242.1","15","43632737","43631503","1"
"Q9NQ29-1","B8ZZ12-1","ENST00000428363.1","ENSP00000409977.1","16","220744","220649","1"
"Q9NQ29-1","B8ZZ10-1","ENST00000430864.5","ENSP00000406695.1","16","208185","190543","1"
"Q6ZVM7-1","F5H3S6-1","ENST00000542206.5","ENSP00000445188.1","17","17972313","17847638","1"
"Q9UJX4-1","F5H3S5-1","ENST00000539871.1","ENSP00000445191.1","12","121352340","121345925","1"
"Q8TAP4-1","F5H3S4-1","ENST00000537757.5","ENSP00000445193.1","12","16600860","16551306","1"
"P36537-1","P36537-1","ENST00000615213.3","ENSP00000478760.1","HSCHR4_1_CTG9","392039","406895","0"
"P36537-1","P36537-2","ENST00000627047.1","ENSP00000486876.1","HSCHR4_1_CTG9","392039","406895","0"
"Q8IXL6-1","Q8IXL6-1","ENST00000313766.6","ENSP00000322323.5","7","193200","259977","0"
"Q8IXL7-1","F5H6G9-1","ENST00000540804.5","ENSP00000437623.1","12","65278769","65453894","0"
"Q8IXL7-1","H7C2B7-1","ENST00000446731.2","ENSP00000404903.2","12","65326875","65488089","0"
"Q8IXL7-1","Q8IXL7-1","ENST00000355192.8","ENSP00000347324.3","12","65278769","65463319","0"
"Q8IXL7-1","H0YFW5-1","ENST00000541189.5","ENSP00000440722.1","12","65278744","65488089","0"
"Q8IXL7-1","F5H7C4-1","ENST00000538045.5","ENSP00000442620.1","12","65308580","65453786","0"
"Q8IXL7-1","Q8IXL7-2","ENST00000308259.10","ENSP00000312274.6","12","65308580","65463319","0"
"Q8IXL7-1","F5H199-1","ENST00000535239.5","ENSP00000445843.1","12","65308580","65463256","0"
"Q8IXL7-1","A0A2R8Y7J8-1","ENST00000647481.1","ENSP00000496162.1","12","65328536","65488061","0"
"Q99623-1","A0A3G2KQ93-1","ENST00000678829.1","ENSP00000503511.1","12","6970543","6968535","1"
"Q8IXL9-1","Q8IXL9-1","ENST00000333127.4","ENSP00000329904.3","3","51861667","51863367","0"
"Q9UQ35-1","I3L4U6-1","ENST00000573692.1","ENSP00000461535.1","16","2770355","2770866","0"
"P01189-1","E9PHK5-1","ENST00000449220.1","ENSP00000387993.1","2","25164772","25161147","1"
"O14715-1","C9J1W9-1","ENST00000430736.5","ENSP00000392556.1","2","109794466","109804131","0"
"P46379-1","F6U341-1","ENST00000428326.5","ENSP00000413561.1","6","31651763","31647593","1"
"Q9Y234-1","C9J6A9-1","ENST00000415142.1","ENSP00000398168.1","2","99161958","99162275","0"
"P05452-1","E9PHK0-1","ENST00000428034.1","ENSP00000396013.1","3","45030844","45035921","0"
"Q6PK81-1","M0QYZ8-1","ENST00000593916.5","ENSP00000470189.1","19","57500081","57513065","0"
"Q92565-1","E9PGY3-1","ENST00000405243.1","ENSP00000384870.1","7","22357060","22193693","1"
"Q9UKV0-1","C9J1W4-1","ENST00000413380.5","ENSP00000392564.1","7","18496303","18591544","0"
"Q13683-1","A0A8I5KSX0-1","ENST00000691973.1","ENSP00000509141.1","12","55707682","55685061","1"
"Q15262-1","H0YDP9-1","ENST00000628824.1","ENSP00000487445.1","HSCHR6_1_CTG8","671515","533766","1"
"P19474-1","H0YDP8-1","ENST00000533692.1","ENSP00000434053.1","11","4386188","4385333","1"
"O95897-1","K7EKW2-1","ENST00000593091.2","ENSP00000465809.2","19","9913617","9854189","1"
"P0C0L5-1","A0A0G2JL54-1","ENST00000552464.2","ENSP00000449433.1","HSCHR6_MHC_SSTO_CTG1","3283297","3303726","0"
"Q96AB3-1","K7EKW4-1","ENST00000587226.5","ENSP00000465814.1","19","55456486","55454992","1"
"Q6AI08-1","K7EKW7-1","ENST00000592664.1","ENSP00000465817.1","17","60078914","60074145","1"
"P01920-1","Q5SU54-1","ENST00000374943.8","ENSP00000364080.4","6","32666607","32660239","1"
"Q9UPX0-1","H0YDP1-1","ENST00000533160.1","ENSP00000434026.1","11","133946292","133937407","1"
"Q5K4L6-1","H0YDP0-1","ENST00000524676.1","ENSP00000434025.1","1","153778512","153779882","0"
"A2RU30-1","H0YDP3-1","ENST00000525978.5","ENSP00000434039.1","12","54974558","54967976","1"
"Q5T9S5-1","H0YDP2-1","ENST00000479653.6","ENSP00000434031.2","1","93183362","93186399","0"
"Q969H4-1","H0YDP5-1","ENST00000528281.5","ENSP00000434047.1","1","26183204","26184223","0"
"Q6PIZ9-1","C9JF66-1","ENST00000426646.1","ENSP00000410097.1","3","108822928","108853874","0"
"Q8N158-1","A0A0J9YXG7-1","ENST00000480087.5","ENSP00000488396.1","7","100177199","100174689","1"
"Q9H9B1-1","A0A1B0GVZ8-1","ENST00000637977.1","ENSP00000490714.1","9","137711001","137764163","0"
"Q9GZT4-1","V9GYE8-1","ENST00000576848.1","ENSP00000476682.1","17","2323220","2323870","0"
"P15509-1","V9GYE9-1","ENST00000494969.7","ENSP00000476684.1","X","1282704","1309865","0"
"Q12756-1","A0A6Q8PHQ5-1","ENST00000675932.1","ENSP00000502786.1","2","240721038","240719775","1"
"Q8N4L8-1","V9GYE2-1","ENST00000460543.5","ENSP00000476285.1","1","43991879","43992314","0"
"P02652-1","V9GYE3-1","ENST00000463812.1","ENSP00000476890.1","1","161222958","161222408","1"
"Q5VTH9-1","E9PQT5-1","ENST00000488333.2","ENSP00000434351.1","1","66905329","66905183","1"
"Q9UHI5-1","E9PQT4-1","ENST00000524758.1","ENSP00000434352.1","14","23182914","23166410","1"
"O14933-1","E9PQT7-1","ENST00000526659.1","ENSP00000434348.1","11","57567057","57552460","1"
"P15407-1","E9PQT6-1","ENST00000534222.1","ENSP00000434350.1","11","65893041","65893006","1"
"Q9BRD0-1","Q9BRD0-1","ENST00000260210.5","ENSP00000260210.3","11","116772964","116748485","1"
"Q9BRD0-1","Q9BRD0-2","ENST00000375445.7","ENSP00000364594.3","11","116772964","116748485","1"
"Q969M7-1","C9JF62-1","ENST00000416292.5","ENSP00000390813.1","2","237973108","238041293","0"
"P17405-1","E9PQT3-1","ENST00000534405.5","ENSP00000434353.1","11","6390599","6393290","0"
"P35318-1","E9PQT2-1","ENST00000526492.4","ENSP00000434354.1","11","10305701","10306469","0"
"O14641-1","I3L2N2-1","ENST00000575458.5","ENSP00000459797.1","17","7234262","7225868","1"
"P12081-1","A0A6Q8PHQ0-1","ENST00000509087.2","ENSP00000502781.1","5","140691304","140674260","1"
"Q9UNE2-1","I3L2N0-1","ENST00000633301.1","ENSP00000488103.1","HSCHR17_1_CTG1","298978","198766","1"
"O43149-1","I3L2N1-1","ENST00000572831.1","ENSP00000459796.1","17","4017504","4016711","1"
"Q9HB40-1","I3L2N6-1","ENST00000572591.5","ENSP00000459807.1","17","56978160","56995561","0"
"Q6MZP7-1","Q6MZP7-1","ENST00000340417.8","ENSP00000341947.3","4","82984844","82928105","1"
"Q6MZP7-1","Q6MZP7-2","ENST00000506560.5","ENSP00000423475.1","4","82984844","82928105","1"
"Q6MZP7-1","Q6MZP7-3","ENST00000442461.6","ENSP00000398265.2","4","82984844","82928105","1"
"Q6MZP7-1","Q6MZP7-5","ENST00000508171.5","ENSP00000427413.1","4","82984844","82970425","1"
"Q6MZP7-1","D6REW4-1","ENST00000510877.5","ENSP00000421651.1","4","82984844","82970425","1"
"Q96NB1-1","I3L2N4-1","ENST00000632623.1","ENSP00000488499.1","HSCHR16_1_CTG1","1546586","1525515","1"
"P42771-1","J3QRG6-1","ENST00000579122.1","ENSP00000464202.1","9","21974827","21968212","1"
"Q9BQ52-1","J3QQT1-1","ENST00000476042.1","ENSP00000463884.2","17","13003554","13002550","1"
"Q5JUX0-1","A0A1W2PQU8-1","ENST00000638481.1","ENSP00000491780.1","X","56994947","56993877","1"
"Q9NYR9-1","K7ELL8-1","ENST00000485789.5","ENSP00000466135.1","17","42021578","42022570","0"
"P05120-1","E7ERB5-1","ENST00000443281.1","ENSP00000397096.1","18","63891445","63897198","0"
"Q9UKT9-1","A0A0C4DGN9-1","ENST00000348427.7","ENSP00000463505.1","17","39864126","39777931","1"
"Q9UKT9-1","Q9UKT9-1","ENST00000346872.8","ENSP00000344544.3","17","39864126","39765793","1"
"Q9UKT9-1","Q9UKT9-10","ENST00000377944.7","ENSP00000367179.3","17","39864126","39765793","1"
"Q9UKT9-1","Q9UKT9-11","ENST00000394189.6","ENSP00000377741.2","17","39864126","39765793","1"
"Q9UKT9-1","Q9UKT9-12","ENST00000377952.6","ENSP00000367188.2","17","39864126","39765793","1"
"Q9UKT9-1","Q9UKT9-13","ENST00000377945.7","ENSP00000367180.3","17","39864126","39765793","1"
"Q9UKT9-1","Q9UKT9-14","ENST00000293068.9","ENSP00000462791.1","17","39864126","39777931","1"
"Q9UKT9-1","Q9UKT9-16","ENST00000583368.1","ENSP00000462452.1","17","39777735","39765793","1"
"Q9UKT9-1","Q9UKT9-2","ENST00000467757.5","ENSP00000420463.1","17","39864126","39765793","1"
"Q9UKT9-1","Q9UKT9-3","ENST00000351680.7","ENSP00000345622.3","17","39864126","39765793","1"
"Q9UKT9-1","Q9UKT9-4","ENST00000350532.7","ENSP00000344471.3","17","39864126","39765793","1"
"Q9UKT9-1","Q9UKT9-5","ENST00000439016.2","ENSP00000403027.2","17","39864126","39765793","1"
"Q9UKT9-1","Q9UKT9-6","ENST00000346243.7","ENSP00000341977.3","17","39864126","39765793","1"
"Q9UKT9-1","Q9UKT9-7","ENST00000535189.5","ENSP00000438972.1","17","39864126","39765793","1"
"Q9UKT9-1","Q9UKT9-8","ENST00000439167.6","ENSP00000403776.2","17","39864126","39765793","1"
"Q9UKT9-1","Q9UKT9-9","ENST00000377958.6","ENSP00000367194.2","17","39864126","39765793","1"
"A0A1W2PQU2-1","A0A1W2PQU2-1","ENST00000604062.7","ENSP00000492284.1","X","53124273","53124500","0"
"Q96MY1-1","A0A1W2PQU1-1","ENST00000475781.1","ENSP00000492149.1","20","32474709","32453703","1"
"Q8WXG9-1","A0A1W2PQU5-1","ENST00000639707.1","ENSP00000492328.1","5","90965475","91072579","0"
"Q9H1D9-1","A0A8V8TL53-1","ENST00000697652.1","ENSP00000513376.1","20","18473395","18483555","0"
"Q16864-1","Q16864-1","ENST00000249289.5","ENSP00000249289.4","7","128862905","128865575","0"
"Q16864-1","Q16864-2","ENST00000492758.1","ENSP00000417378.1","7","128862905","128865575","0"
"P16885-1","A0A8V8TL51-1","ENST00000697583.1","ENSP00000513349.1","16","81854452","81957995","0"
"Q3KP66-1","C9JAT8-1","ENST00000451872.6","ENSP00000397255.2","1","200898401","200901008","0"
"P16885-1","A0A8V8TL55-1","ENST00000569523.1","ENSP00000513354.1","16","81854452","81869277","0"
"P15907-1","C9JAT4-1","ENST00000455441.5","ENSP00000397273.1","3","187051335","187072899","0"
"O94888-1","C9JAT7-1","ENST00000428095.1","ENSP00000397256.1","3","196372024","196356688","1"
"P06132-1","A0A1B0GVZ4-1","ENST00000636293.1","ENSP00000490710.1","1","45012266","45015495","0"
"P06753-1","Q5VU61-1","ENST00000341372.8","ENSP00000339378.4","1","154183119","154173187","1"
"P06753-1","J3KN67-1","ENST00000271850.11","ENSP00000271850.7","1","154192018","154157642","1"
"P06753-1","D6RGJ6-1","ENST00000515609.1","ENSP00000426306.1","1","154192018","154191204","1"
"P06753-1","P06753-2","ENST00000368533.8","ENSP00000357521.3","1","154183119","154157642","1"
"P06753-1","P06753-3","ENST00000368531.6","ENSP00000357517.2","1","154183119","154158972","1"
"P06753-1","P06753-4","ENST00000323144.12","ENSP00000357518.4","1","154183119","154158972","1"
"P06753-1","P06753-5","ENST00000330188.13","ENSP00000339035.7","1","154183119","154157642","1"
"P06753-1","P06753-6","ENST00000328159.9","ENSP00000357520.1","1","154183119","154157721","1"
"P06753-1","P06753-7","ENST00000302206.9","ENSP00000307712.5","1","154173197","154157642","1"
"P06753-1","A0A087WWU8-1","ENST00000611659.5","ENSP00000480520.1","1","154183119","154157642","1"
"P06753-1","P06753-1","ENST00000651641.1","ENSP00000498577.1","1","154192018","154167940","1"
"P06753-1","D6R904-1","ENST00000509601.1","ENSP00000422207.1","1","154183119","154172073","1"
"P06753-1","A0A494C034-1","ENST00000651731.1","ENSP00000498347.1","1","154171423","154161711","1"
"P06753-1","A0A494C0G0-1","ENST00000651873.1","ENSP00000498531.1","1","154183042","154173565","1"
"P06753-1","A0A494C0P6-1","ENST00000651644.1","ENSP00000498648.1","1","154192018","154172029","1"
"P06753-1","A0A2R2Y2Q3-1","ENST00000368530.7","ENSP00000357516.3","1","154192018","154167940","1"
"P50579-1","G3V1U3-1","ENST00000535095.5","ENSP00000446052.1","12","95474180","95512820","0"
"P50579-1","F8VQZ7-1","ENST00000551840.5","ENSP00000450063.1","12","95474180","95513901","0"
"P50579-1","F8VSC4-1","ENST00000549502.5","ENSP00000448370.1","12","95474180","95485952","0"
"P50579-1","F8VZX9-1","ENST00000549808.1","ENSP00000447661.1","12","95484843","95495149","0"
"P50579-1","P50579-1","ENST00000323666.10","ENSP00000325312.5","12","95474180","95513901","0"
"P50579-1","F8VRR3-1","ENST00000550777.5","ENSP00000448614.1","12","95474180","95513901","0"
"P50579-1","P50579-2","ENST00000261220.13","ENSP00000261220.9","12","95474180","95513901","0"
"P50579-1","P50579-3","ENST00000546753.5","ENSP00000448169.1","12","95474180","95513901","0"
"P06756-1","P06756-1","ENST00000261023.8","ENSP00000261023.3","2","186590339","186677289","0"
"P06756-1","P06756-2","ENST00000374907.7","ENSP00000364042.3","2","186590339","186677289","0"
"P06756-1","P06756-3","ENST00000433736.6","ENSP00000404291.2","2","186600335","186677289","0"
"P06756-1","H7BZG1-1","ENST00000430709.1","ENSP00000389442.1","2","186668877","186675955","0"
"P06756-1","A0A8V8TKF7-1","ENST00000696907.1","ENSP00000512968.1","2","186590339","186677289","0"
"P06756-1","A0A8V8TKG0-1","ENST00000696912.1","ENSP00000512973.1","2","186590339","186677289","0"
"P06756-1","A0A8V8TKH9-1","ENST00000696908.1","ENSP00000512969.1","2","186590339","186633330","0"
"P06756-1","A0A8V8TKI2-1","ENST00000696913.1","ENSP00000512974.1","2","186590339","186677289","0"
"P06756-1","A0A8V8TKU8-1","ENST00000696937.1","ENSP00000512982.1","2","186590339","186667788","0"
"P06756-1","A0A8V8TLN8-1","ENST00000696909.1","ENSP00000512970.1","2","186590339","186677289","0"
"P06756-1","A0A8V8TLP3-1","ENST00000696914.1","ENSP00000512975.1","2","186590339","186630803","0"
"P02545-1","A0A6Q8PHQ9-1","ENST00000674720.1","ENSP00000502798.1","1","156114919","156136975","0"
"Q9NVH2-1","A0A087X0F3-1","ENST00000475798.5","ENSP00000483346.1","1","211976658","211968546","1"
"Q9UK61-1","A0A087X0F1-1","ENST00000614531.1","ENSP00000483340.1","3","56647014","56623040","1"
"Q8WXB1-1","H7BXH9-1","ENST00000272839.7","ENSP00000272839.3","2","207624375","207613049","1"
"Q8WXB1-1","Q8WXB1-1","ENST00000411432.6","ENSP00000415115.1","2","207624375","207613049","1"
"Q8WXB1-1","Q8WXB1-2","ENST00000425132.5","ENSP00000400730.1","2","207624375","207582150","1"
"Q8WXB1-1","C9JSX1-1","ENST00000448823.2","ENSP00000409485.2","2","207624375","207613435","1"
"Q9UQ90-1","A0A087X0F5-1","ENST00000567138.3","ENSP00000483351.2","16","89532020","89532757","0"
"Q9BXP5-1","A0A087X0F4-1","ENST00000614370.4","ENSP00000483348.1","7","100875591","100880723","0"
"Q96ER3-1","E9PMD2-1","ENST00000531581.5","ENSP00000431160.1","11","18106041","18083716","1"
"Q9HBW9-1","Q9HBW9-1","ENST00000370742.4","ENSP00000359778.3","1","79006654","78891157","1"
"Q9HBW9-1","A0A1W2PP07-1","ENST00000640664.2","ENSP00000491199.2","1","79006654","78926886","1"
"Q9HBW9-1","A0A590UJ41-1","ENST00000656300.1","ENSP00000499265.1","1","78946346","78937964","1"
"Q9HBW9-1","A0A590UJN9-1","ENST00000671209.1","ENSP00000499515.1","1","79006654","78891157","1"
"Q9HBW9-1","A0A590UJS7-1","ENST00000659463.1","ENSP00000499557.1","1","78946346","78938193","1"
"Q9HBW9-1","A0A590UJU5-1","ENST00000662895.1","ENSP00000499579.1","1","78946346","78921779","1"
"Q9HBW9-1","A0A590UJX8-1","ENST00000655029.1","ENSP00000499618.1","1","79005106","78891157","1"
"Q9HBW9-1","A0A590UK90-1","ENST00000662640.1","ENSP00000499746.1","1","79005106","78946335","1"
"Q8NHJ6-1","A0A087X0F8-1","ENST00000494796.5","ENSP00000483357.1","19","54662911","54663865","0"
"Q8NBN7-1","K7EMY5-1","ENST00000586945.5","ENSP00000466708.1","19","55056779","55056654","1"
"Q00722-1","H0YKR9-1","ENST00000559671.5","ENSP00000452916.1","15","40290672","40284512","1"
"Q8TEB1-1","H0YMZ4-1","ENST00000644190.1","ENSP00000496770.1","HG1_PATCH","416573","418018","0"
"P38405-1","K7EMY6-1","ENST00000586926.1","ENSP00000466709.1","18","11872301","11874114","0"
"Q9HAE3-1","H0YBJ9-1","ENST00000523008.5","ENSP00000429644.1","8","48729789","48724743","1"
"Q9NPR2-1","H0YMZ3-1","ENST00000559074.5","ENSP00000453804.1","15","90221750","90229346","0"
"Q96GR2-1","H0YMZ0-1","ENST00000558130.1","ENSP00000453800.1","15","78234501","78193614","1"
"P25789-1","H0YMZ1-1","ENST00000559365.5","ENSP00000453802.1","15","78541928","78548818","0"
"Q6PKG0-1","H0YBJ5-1","ENST00000518892.1","ENSP00000429624.1","5","154756003","154786486","0"
"Q7Z4M0-1","H0YKR2-1","ENST00000560581.1","ENSP00000452908.1","15","73443186","73559913","0"
"Q9P243-1","H0YBJ1-1","ENST00000521673.5","ENSP00000429600.1","8","134510182","134478485","1"
"Q15102-1","M0QXS6-1","ENST00000599778.1","ENSP00000469352.1","19","42302309","42300171","1"
"Q1HG43-1","H0YMZ8-1","ENST00000559988.5","ENSP00000453809.1","15","45123014","45120783","1"
"Q6P1S2-1","F8WCI5-1","ENST00000482061.6","ENSP00000418410.1","3","155806252","155775793","1"
"Q96BQ1-1","F8WCI4-1","ENST00000482623.5","ENSP00000418414.1","3","58655563","58645623","1"
"Q13308-1","F8WCI7-1","ENST00000461389.1","ENSP00000418386.1","6","43144396","43146658","0"
"Q5VZ03-1","Q5VZ03-1","ENST00000375854.8","ENSP00000365014.3","9","88535435","88544544","0"
"Q5VZ03-1","Q5VZ03-3","ENST00000707839.1","ENSP00000516998.1","HG2158_PATCH","15980","51734","0"
